Time,Open,High,Low,Close,Volume
2024-06-06 01:00:00+00:00,2355.73,2372.18,2355.56,2367.2,156
2024-06-06 02:00:00+00:00,2367.25,2374.38,2365.28,2374.38,162
2024-06-06 03:00:00+00:00,2374.43,2374.43,2367.55,2368.3,158
2024-06-06 04:00:00+00:00,2368.07,2370.29,2366.81,2368.51,158
2024-06-06 05:00:00+00:00,2369.31,2371.12,2366.33,2366.96,159
2024-06-06 06:00:00+00:00,2367.61,2367.72,2363.07,2367.24,158
2024-06-06 07:00:00+00:00,2366.89,2367.94,2362.2,2362.75,155
2024-06-06 08:00:00+00:00,2362.83,2362.97,2360.12,2362.91,156
2024-06-06 09:00:00+00:00,2362.73,2363.67,2358.82,2361.6,158
2024-06-06 10:00:00+00:00,2361.42,2361.74,2359.44,2361.06,156
2024-06-06 11:00:00+00:00,2360.97,2361.7,2358.3,2359.77,160
2024-06-06 12:00:00+00:00,2359.72,2363.11,2355.6,2357.36,153
2024-06-06 13:00:00+00:00,2358.08,2366.38,2353.92,2361.44,154
2024-06-06 14:00:00+00:00,2360.98,2365.94,2359.05,2364.2,153
2024-06-06 15:00:00+00:00,2363.83,2378.17,2363.83,2374.53,155
2024-06-06 16:00:00+00:00,2375.07,2376.52,2370.34,2372.5,155
2024-06-06 17:00:00+00:00,2372.51,2373.59,2370.79,2372.82,151
2024-06-06 18:00:00+00:00,2372.42,2373.49,2368.93,2372.14,158
2024-06-06 19:00:00+00:00,2371.83,2375.29,2371.21,2372.69,157
2024-06-06 20:00:00+00:00,2372.46,2375.98,2371.6,2375.49,158
2024-06-06 21:00:00+00:00,2375.49,2375.49,2375.49,2375.49,1
2024-06-06 22:00:00+00:00,2376.71,2376.94,2374.9,2376.86,155
2024-06-06 23:00:00+00:00,2376.8,2377.86,2375.3,2376.68,160
2024-06-07 00:00:00+00:00,2376.64,2379.09,2375.8,2378.37,161
2024-06-07 01:00:00+00:00,2378.44,2379.83,2369.1,2370.53,156
2024-06-07 02:00:00+00:00,2370.9,2377.77,2369.42,2376.8,157
2024-06-07 03:00:00+00:00,2376.89,2381.68,2375.0,2380.0,159
2024-06-07 04:00:00+00:00,2379.96,2386.95,2379.26,2386.68,156
2024-06-07 05:00:00+00:00,2385.4,2387.49,2375.17,2375.65,158
2024-06-07 06:00:00+00:00,2375.38,2377.46,2372.2,2375.74,156
2024-06-07 07:00:00+00:00,2375.42,2379.04,2372.73,2373.61,154
2024-06-07 08:00:00+00:00,2373.14,2373.59,2343.76,2347.42,152
2024-06-07 09:00:00+00:00,2347.14,2347.64,2337.56,2339.03,156
2024-06-07 10:00:00+00:00,2338.47,2338.56,2332.26,2333.8,157
2024-06-07 11:00:00+00:00,2332.5,2339.22,2330.88,2336.23,153
2024-06-07 12:00:00+00:00,2335.52,2338.42,2314.2,2319.44,156
2024-06-07 13:00:00+00:00,2318.68,2327.63,2305.73,2309.8,154
2024-06-07 14:00:00+00:00,2309.53,2320.86,2308.41,2313.19,148
2024-06-07 15:00:00+00:00,2312.53,2315.27,2304.86,2304.86,157
2024-06-07 16:00:00+00:00,2305.0,2314.27,2303.77,2309.72,159
2024-06-07 17:00:00+00:00,2312.06,2312.06,2304.17,2305.28,156
2024-06-07 18:00:00+00:00,2304.84,2307.0,2300.04,2301.23,154
2024-06-07 19:00:00+00:00,2300.44,2301.4,2287.85,2287.85,156
2024-06-07 20:00:00+00:00,2288.59,2294.15,2286.0,2293.51,158
2024-06-09 21:00:00+00:00,2293.51,2295.35,2293.51,2295.35,2
2024-06-09 22:00:00+00:00,2292.63,2298.21,2290.73,2297.26,131
2024-06-09 23:00:00+00:00,2297.36,2299.81,2295.8,2298.46,130
2024-06-10 00:00:00+00:00,2298.34,2299.63,2293.5,2296.69,157
2024-06-10 01:00:00+00:00,2296.65,2297.73,2293.5,2297.29,158
2024-06-10 02:00:00+00:00,2297.69,2299.85,2294.8,2296.35,164
2024-06-10 03:00:00+00:00,2295.76,2297.58,2294.1,2295.26,160
2024-06-10 04:00:00+00:00,2295.22,2295.53,2292.2,2294.52,158
2024-06-10 05:00:00+00:00,2295.24,2296.98,2292.26,2295.61,159
2024-06-10 06:00:00+00:00,2295.61,2296.36,2287.74,2290.09,155
2024-06-10 07:00:00+00:00,2292.32,2297.15,2290.27,2296.1,158
2024-06-10 08:00:00+00:00,2296.63,2297.3,2292.65,2292.65,160
2024-06-10 09:00:00+00:00,2292.97,2297.34,2291.95,2295.12,156
2024-06-10 10:00:00+00:00,2295.59,2298.63,2294.6,2298.63,158
2024-06-10 11:00:00+00:00,2298.72,2304.98,2297.0,2304.9,154
2024-06-10 12:00:00+00:00,2305.09,2308.39,2303.66,2306.06,157
2024-06-10 13:00:00+00:00,2305.86,2307.64,2300.48,2305.52,154
2024-06-10 14:00:00+00:00,2306.0,2307.0,2301.6,2302.73,154
2024-06-10 15:00:00+00:00,2303.45,2308.28,2301.55,2307.14,154
2024-06-10 16:00:00+00:00,2307.08,2313.5,2307.08,2312.84,156
2024-06-10 17:00:00+00:00,2312.55,2313.23,2309.26,2311.79,156
2024-06-10 18:00:00+00:00,2312.38,2312.38,2309.7,2310.79,158
2024-06-10 19:00:00+00:00,2310.36,2312.0,2308.73,2309.05,154
2024-06-10 20:00:00+00:00,2309.25,2310.88,2308.47,2310.88,147
2024-06-10 21:00:00+00:00,2310.88,2310.88,2310.68,2310.68,2
2024-06-10 22:00:00+00:00,2311.96,2311.96,2308.8,2309.68,157
2024-06-10 23:00:00+00:00,2309.65,2310.32,2308.4,2309.88,155
2024-06-11 00:00:00+00:00,2310.0,2311.79,2308.6,2311.43,163
2024-06-11 01:00:00+00:00,2309.54,2309.96,2301.76,2302.51,157
2024-06-11 02:00:00+00:00,2302.49,2303.41,2298.8,2302.0,155
2024-06-11 03:00:00+00:00,2301.05,2304.07,2300.89,2303.95,159
2024-06-11 04:00:00+00:00,2303.46,2303.81,2301.39,2303.39,155
2024-06-11 05:00:00+00:00,2303.38,2303.78,2297.9,2299.49,157
2024-06-11 06:00:00+00:00,2299.9,2304.48,2298.76,2302.13,162
2024-06-11 07:00:00+00:00,2302.29,2305.09,2301.73,2304.23,157
2024-06-11 08:00:00+00:00,2304.4,2307.57,2302.8,2306.55,157
2024-06-11 09:00:00+00:00,2306.1,2307.21,2301.91,2306.28,155
2024-06-11 10:00:00+00:00,2306.74,2308.73,2304.5,2307.73,156
2024-06-11 11:00:00+00:00,2306.93,2307.87,2305.2,2307.38,158
2024-06-11 12:00:00+00:00,2306.84,2319.75,2306.84,2317.85,154
2024-06-11 13:00:00+00:00,2317.6,2318.85,2309.99,2314.44,156
2024-06-11 14:00:00+00:00,2315.44,2317.1,2312.79,2314.82,151
2024-06-11 15:00:00+00:00,2314.39,2315.42,2309.98,2309.98,153
2024-06-11 16:00:00+00:00,2310.36,2312.1,2305.98,2308.39,154
2024-06-11 17:00:00+00:00,2308.78,2313.28,2307.81,2313.07,157
2024-06-11 18:00:00+00:00,2312.78,2315.29,2312.36,2313.45,155
2024-06-11 19:00:00+00:00,2313.44,2315.38,2312.5,2315.33,153
2024-06-11 20:00:00+00:00,2315.1,2316.68,2314.72,2316.38,153
2024-06-11 21:00:00+00:00,2316.38,2316.38,2316.21,2316.21,2
2024-06-11 22:00:00+00:00,2316.01,2317.48,2311.98,2316.63,152
2024-06-11 23:00:00+00:00,2316.96,2317.06,2313.3,2314.86,157
2024-06-12 00:00:00+00:00,2314.9,2315.46,2312.7,2313.57,154
2024-06-12 01:00:00+00:00,2313.03,2314.77,2310.97,2314.2,158
2024-06-12 02:00:00+00:00,2313.78,2315.22,2311.19,2313.58,157
2024-06-12 03:00:00+00:00,2313.79,2316.12,2313.6,2313.82,156
2024-06-12 04:00:00+00:00,2313.56,2314.25,2312.2,2312.67,160
2024-06-12 05:00:00+00:00,2312.59,2315.17,2312.0,2315.01,154
2024-06-12 06:00:00+00:00,2315.08,2317.55,2313.3,2314.63,155
2024-06-12 07:00:00+00:00,2315.01,2315.3,2311.19,2314.41,157
2024-06-12 08:00:00+00:00,2314.31,2315.64,2310.88,2312.79,155
2024-06-12 09:00:00+00:00,2312.7,2315.28,2311.7,2314.0,153
2024-06-12 10:00:00+00:00,2313.76,2314.32,2312.5,2313.36,156
2024-06-12 11:00:00+00:00,2313.29,2314.61,2311.9,2313.06,156
2024-06-12 12:00:00+00:00,2312.81,2337.42,2310.96,2336.74,155
2024-06-12 13:00:00+00:00,2336.52,2341.16,2325.07,2329.34,146
2024-06-12 14:00:00+00:00,2329.7,2329.7,2320.77,2325.0,154
2024-06-12 15:00:00+00:00,2325.44,2336.83,2324.76,2335.59,156
2024-06-12 16:00:00+00:00,2335.35,2338.0,2333.42,2337.79,152
2024-06-12 17:00:00+00:00,2337.49,2339.49,2332.95,2333.16,156
2024-06-12 18:00:00+00:00,2328.48,2333.24,2320.1,2323.47,154
2024-06-12 19:00:00+00:00,2322.79,2324.23,2315.85,2320.84,157
2024-06-12 20:00:00+00:00,2321.43,2324.82,2320.28,2323.41,155
2024-06-12 21:00:00+00:00,2323.41,2323.41,2323.41,2323.41,1
2024-06-12 22:00:00+00:00,2322.96,2324.36,2321.2,2321.56,153
2024-06-12 23:00:00+00:00,2321.86,2322.06,2319.8,2320.46,158
2024-06-13 00:00:00+00:00,2319.97,2322.78,2317.0,2320.56,157
2024-06-13 01:00:00+00:00,2320.0,2321.27,2308.57,2312.39,155
2024-06-13 02:00:00+00:00,2312.23,2316.02,2310.73,2314.0,158
2024-06-13 03:00:00+00:00,2313.9,2316.0,2312.3,2314.18,162
2024-06-13 04:00:00+00:00,2314.3,2314.6,2309.46,2311.75,159
2024-06-13 05:00:00+00:00,2311.79,2312.15,2308.98,2311.46,158
2024-06-13 06:00:00+00:00,2311.21,2315.92,2310.5,2315.67,157
2024-06-13 07:00:00+00:00,2315.52,2318.29,2313.28,2316.97,159
2024-06-13 08:00:00+00:00,2317.12,2317.15,2314.0,2315.75,155
2024-06-13 09:00:00+00:00,2315.52,2318.29,2313.2,2315.6,158
2024-06-13 10:00:00+00:00,2315.34,2319.8,2315.34,2316.75,155
2024-06-13 11:00:00+00:00,2316.38,2316.75,2304.74,2307.07,157
2024-06-13 12:00:00+00:00,2306.51,2325.88,2305.48,2323.04,149
2024-06-13 13:00:00+00:00,2321.97,2324.27,2308.66,2309.22,154
2024-06-13 14:00:00+00:00,2310.62,2314.18,2305.81,2313.25,152
2024-06-13 15:00:00+00:00,2313.4,2316.82,2297.71,2299.36,153
2024-06-13 16:00:00+00:00,2298.49,2299.88,2295.9,2299.44,154
2024-06-13 17:00:00+00:00,2299.1,2303.93,2299.1,2301.29,157
2024-06-13 18:00:00+00:00,2300.74,2303.65,2300.08,2303.0,152
2024-06-13 19:00:00+00:00,2302.72,2304.71,2301.9,2303.23,156
2024-06-13 20:00:00+00:00,2303.51,2304.13,2302.2,2303.38,161
2024-06-13 21:00:00+00:00,2303.38,2303.38,2303.38,2303.38,1
2024-06-13 22:00:00+00:00,2302.87,2303.84,2302.3,2302.76,154
2024-06-13 23:00:00+00:00,2302.83,2303.05,2301.0,2302.16,159
2024-06-14 00:00:00+00:00,2302.72,2305.24,2301.5,2304.8,158
2024-06-14 01:00:00+00:00,2304.53,2307.03,2302.9,2305.92,154
2024-06-14 02:00:00+00:00,2305.71,2306.9,2304.19,2306.6,157
2024-06-14 03:00:00+00:00,2306.48,2308.38,2304.4,2305.38,158
2024-06-14 04:00:00+00:00,2305.42,2305.89,2303.2,2305.78,159
2024-06-14 05:00:00+00:00,2305.97,2311.38,2304.9,2309.94,157
2024-06-14 06:00:00+00:00,2309.75,2312.6,2307.47,2312.55,156
2024-06-14 07:00:00+00:00,2313.08,2316.25,2309.45,2314.87,155
2024-06-14 08:00:00+00:00,2314.3,2321.32,2314.3,2318.16,155
2024-06-14 09:00:00+00:00,2317.28,2321.65,2314.6,2321.52,155
2024-06-14 10:00:00+00:00,2321.16,2332.22,2320.6,2330.13,155
2024-06-14 11:00:00+00:00,2329.5,2336.2,2326.29,2333.01,155
2024-06-14 12:00:00+00:00,2332.05,2333.14,2327.49,2330.74,154
2024-06-14 13:00:00+00:00,2329.84,2332.69,2324.68,2330.55,155
2024-06-14 14:00:00+00:00,2331.02,2334.83,2328.47,2329.6,154
2024-06-14 15:00:00+00:00,2329.64,2331.87,2324.12,2326.07,155
2024-06-14 16:00:00+00:00,2326.62,2331.57,2325.44,2329.03,153
2024-06-14 17:00:00+00:00,2329.02,2334.93,2328.54,2333.09,155
2024-06-14 18:00:00+00:00,2333.95,2334.89,2332.46,2334.64,155
2024-06-14 19:00:00+00:00,2334.67,2335.22,2332.0,2332.41,157
2024-06-14 20:00:00+00:00,2332.48,2332.66,2330.5,2332.3,157
2024-06-16 21:00:00+00:00,2332.3,2335.25,2332.3,2335.25,2
2024-06-16 22:00:00+00:00,2331.48,2331.7,2327.36,2329.06,123
2024-06-16 23:00:00+00:00,2328.64,2329.2,2326.7,2328.6,135
2024-06-17 00:00:00+00:00,2327.74,2328.57,2324.6,2326.27,163
2024-06-17 01:00:00+00:00,2326.11,2328.26,2322.65,2326.07,157
2024-06-17 02:00:00+00:00,2325.48,2325.76,2321.2,2322.36,159
2024-06-17 03:00:00+00:00,2322.15,2324.72,2321.5,2324.48,154
2024-06-17 04:00:00+00:00,2324.39,2325.81,2322.9,2323.64,161
2024-06-17 05:00:00+00:00,2323.26,2323.64,2317.6,2318.22,156
2024-06-17 06:00:00+00:00,2318.37,2318.98,2315.62,2317.48,157
2024-06-17 07:00:00+00:00,2317.22,2319.99,2315.74,2316.93,159
2024-06-17 08:00:00+00:00,2316.7,2322.16,2316.43,2321.33,155
2024-06-17 09:00:00+00:00,2321.78,2322.4,2319.19,2319.87,157
2024-06-17 10:00:00+00:00,2319.76,2322.33,2319.48,2320.49,155
2024-06-17 11:00:00+00:00,2320.68,2321.63,2317.71,2317.99,154
2024-06-17 12:00:00+00:00,2318.38,2320.99,2316.79,2319.58,160
2024-06-17 13:00:00+00:00,2319.22,2325.86,2319.04,2320.79,146
2024-06-17 14:00:00+00:00,2320.5,2327.21,2318.8,2324.43,155
2024-06-17 15:00:00+00:00,2323.7,2324.97,2309.73,2312.34,156
2024-06-17 16:00:00+00:00,2313.23,2316.84,2312.78,2316.84,155
2024-06-17 17:00:00+00:00,2316.5,2318.05,2313.16,2317.03,154
2024-06-17 18:00:00+00:00,2316.75,2318.98,2315.4,2317.79,158
2024-06-17 19:00:00+00:00,2317.84,2320.47,2317.5,2320.08,158
2024-06-17 20:00:00+00:00,2320.57,2320.57,2317.4,2318.61,160
2024-06-17 21:00:00+00:00,2318.61,2318.73,2318.61,2318.73,2
2024-06-17 22:00:00+00:00,2319.49,2320.93,2318.91,2320.76,144
2024-06-17 23:00:00+00:00,2320.83,2320.95,2318.95,2320.76,154
2024-06-18 00:00:00+00:00,2321.34,2325.34,2320.0,2324.31,158
2024-06-18 01:00:00+00:00,2324.68,2324.95,2319.14,2322.19,156
2024-06-18 02:00:00+00:00,2322.57,2325.49,2321.52,2324.44,156
2024-06-18 03:00:00+00:00,2324.32,2324.97,2322.8,2324.63,157
2024-06-18 04:00:00+00:00,2324.08,2324.59,2321.6,2322.32,166
2024-06-18 05:00:00+00:00,2322.04,2323.46,2318.9,2322.07,158
2024-06-18 06:00:00+00:00,2322.6,2322.6,2318.9,2319.87,159
2024-06-18 07:00:00+00:00,2320.02,2320.02,2314.3,2315.6,155
2024-06-18 08:00:00+00:00,2314.69,2315.6,2310.5,2311.33,156
2024-06-18 09:00:00+00:00,2311.02,2314.07,2310.83,2310.96,158
2024-06-18 10:00:00+00:00,2311.06,2312.27,2306.64,2308.27,155
2024-06-18 11:00:00+00:00,2308.21,2313.89,2306.4,2313.52,157
2024-06-18 12:00:00+00:00,2313.42,2323.34,2311.61,2313.8,155
2024-06-18 13:00:00+00:00,2313.96,2327.35,2313.63,2327.35,152
2024-06-18 14:00:00+00:00,2326.48,2326.79,2321.3,2323.08,158
2024-06-18 15:00:00+00:00,2323.6,2329.29,2318.21,2326.93,158
2024-06-18 16:00:00+00:00,2327.36,2330.57,2326.43,2330.32,158
2024-06-18 17:00:00+00:00,2330.64,2332.63,2328.33,2329.18,157
2024-06-18 18:00:00+00:00,2329.31,2331.29,2327.62,2330.99,156
2024-06-18 19:00:00+00:00,2330.68,2330.97,2328.47,2329.26,152
2024-06-18 20:00:00+00:00,2329.36,2330.4,2328.63,2328.99,154
2024-06-18 21:00:00+00:00,2328.99,2328.99,2328.91,2328.91,2
2024-06-18 22:00:00+00:00,2328.49,2329.75,2326.7,2327.96,150
2024-06-18 23:00:00+00:00,2328.06,2329.36,2327.96,2328.24,155
2024-06-19 00:00:00+00:00,2328.48,2329.73,2327.98,2329.33,155
2024-06-19 01:00:00+00:00,2329.26,2330.67,2325.7,2330.0,158
2024-06-19 02:00:00+00:00,2329.79,2330.93,2328.84,2330.11,157
2024-06-19 03:00:00+00:00,2330.33,2331.45,2327.0,2328.15,158
2024-06-19 04:00:00+00:00,2327.89,2328.33,2327.0,2327.89,151
2024-06-19 05:00:00+00:00,2327.91,2329.86,2325.8,2329.08,157
2024-06-19 06:00:00+00:00,2329.07,2330.41,2327.6,2330.15,153
2024-06-19 07:00:00+00:00,2330.54,2332.35,2329.88,2331.74,157
2024-06-19 08:00:00+00:00,2332.1,2334.76,2331.3,2332.53,157
2024-06-19 09:00:00+00:00,2332.43,2332.71,2327.7,2328.08,154
2024-06-19 10:00:00+00:00,2327.85,2329.61,2327.3,2327.62,155
2024-06-19 11:00:00+00:00,2327.91,2330.8,2326.21,2329.71,156
2024-06-19 12:00:00+00:00,2330.41,2332.77,2325.49,2328.51,156
2024-06-19 13:00:00+00:00,2328.04,2331.15,2326.82,2328.13,153
2024-06-19 14:00:00+00:00,2327.95,2328.06,2323.87,2326.34,152
2024-06-19 15:00:00+00:00,2325.85,2329.7,2325.27,2329.55,155
2024-06-19 16:00:00+00:00,2329.76,2331.27,2328.88,2329.19,152
2024-06-19 17:00:00+00:00,2329.34,2330.85,2329.21,2329.8,157
2024-06-19 18:00:00+00:00,2329.71,2329.8,2327.84,2327.98,79
2024-06-19 21:00:00+00:00,2327.98,2327.98,2327.98,2327.98,1
2024-06-19 22:00:00+00:00,2324.96,2330.26,2324.96,2330.26,137
2024-06-19 23:00:00+00:00,2330.06,2330.06,2328.2,2329.24,157
2024-06-20 00:00:00+00:00,2329.23,2329.65,2327.4,2329.6,154
2024-06-20 01:00:00+00:00,2329.98,2338.7,2329.65,2336.18,159
2024-06-20 02:00:00+00:00,2336.0,2337.02,2332.78,2333.58,155
2024-06-20 03:00:00+00:00,2333.37,2334.15,2332.29,2333.77,157
2024-06-20 04:00:00+00:00,2334.24,2340.52,2333.1,2340.37,164
2024-06-20 05:00:00+00:00,2340.12,2344.59,2339.87,2340.15,159
2024-06-20 06:00:00+00:00,2340.52,2345.0,2340.0,2343.84,158
2024-06-20 07:00:00+00:00,2344.06,2344.66,2337.7,2338.74,155
2024-06-20 08:00:00+00:00,2338.2,2339.23,2332.3,2333.18,154
2024-06-20 09:00:00+00:00,2333.02,2335.6,2331.83,2334.55,153
2024-06-20 10:00:00+00:00,2334.91,2340.54,2333.81,2339.54,155
2024-06-20 11:00:00+00:00,2339.11,2341.22,2337.86,2339.36,154
2024-06-20 12:00:00+00:00,2339.35,2342.59,2336.22,2337.97,149
2024-06-20 13:00:00+00:00,2338.48,2348.46,2336.88,2347.65,157
2024-06-20 14:00:00+00:00,2349.46,2364.48,2348.0,2363.11,149
2024-06-20 15:00:00+00:00,2364.88,2365.1,2351.6,2353.61,153
2024-06-20 16:00:00+00:00,2353.98,2356.69,2352.92,2356.21,156
2024-06-20 17:00:00+00:00,2356.27,2357.28,2354.57,2357.28,158
2024-06-20 18:00:00+00:00,2357.32,2360.85,2357.1,2358.24,156
2024-06-20 19:00:00+00:00,2358.08,2359.71,2357.6,2358.96,154
2024-06-20 20:00:00+00:00,2358.86,2359.73,2357.4,2359.73,152
2024-06-20 21:00:00+00:00,2359.73,2359.73,2359.23,2359.23,2
2024-06-20 22:00:00+00:00,2359.33,2359.86,2357.3,2359.23,156
2024-06-20 23:00:00+00:00,2359.21,2360.85,2358.5,2360.66,158
2024-06-21 00:00:00+00:00,2360.95,2364.6,2360.1,2363.98,156
2024-06-21 01:00:00+00:00,2364.02,2364.02,2357.16,2359.55,159
2024-06-21 02:00:00+00:00,2359.81,2361.42,2358.0,2359.27,160
2024-06-21 03:00:00+00:00,2359.2,2361.84,2358.2,2361.84,159
2024-06-21 04:00:00+00:00,2362.07,2362.79,2360.4,2362.44,158
2024-06-21 05:00:00+00:00,2362.73,2365.37,2361.7,2364.49,158
2024-06-21 06:00:00+00:00,2363.91,2364.49,2357.7,2358.21,157
2024-06-21 07:00:00+00:00,2358.0,2364.26,2355.26,2363.41,154
2024-06-21 08:00:00+00:00,2362.97,2367.85,2362.97,2365.33,156
2024-06-21 09:00:00+00:00,2365.44,2367.09,2362.6,2363.83,156
2024-06-21 10:00:00+00:00,2363.72,2364.04,2360.9,2363.57,161
2024-06-21 11:00:00+00:00,2363.46,2368.58,2363.18,2366.38,158
2024-06-21 12:00:00+00:00,2366.82,2367.72,2360.44,2360.51,155
2024-06-21 13:00:00+00:00,2360.42,2363.51,2335.04,2340.17,156
2024-06-21 14:00:00+00:00,2339.97,2340.17,2329.88,2329.88,151
2024-06-21 15:00:00+00:00,2329.5,2334.09,2323.63,2327.93,154
2024-06-21 16:00:00+00:00,2327.71,2328.94,2324.26,2324.65,155
2024-06-21 17:00:00+00:00,2324.61,2324.76,2317.65,2318.43,155
2024-06-21 18:00:00+00:00,2318.59,2322.7,2317.15,2321.95,156
2024-06-21 19:00:00+00:00,2321.66,2323.1,2320.6,2322.16,156
2024-06-21 20:00:00+00:00,2321.91,2322.4,2318.74,2319.04,153
